model_Id,hvac_tstat,event_start,event_hours,precool_hours,precool_degF,reset_degF
"DF_72_15_2_[4, 6]_0_0",72,15,2,6,0,0
"DF_72_15_2_[4, 6]_0_2",72,15,2,6,0,2
"DF_72_15_2_[4, 6]_0_4",72,15,2,6,0,4
"DF_72_15_2_[4, 6]_0_6",72,15,2,6,0,6
"DF_72_15_2_[4, 6]_2_0",72,15,2,6,2,0
"DF_72_15_2_[4, 6]_2_2",72,15,2,6,2,2
"DF_72_15_2_[4, 6]_2_4",72,15,2,6,2,4
"DF_72_15_2_[4, 6]_2_6",72,15,2,6,2,6
"DF_72_15_4_[4, 6]_0_0",72,15,4,4,0,0
"DF_72_15_4_[4, 6]_0_2",72,15,4,4,0,2
"DF_72_15_4_[4, 6]_0_4",72,15,4,4,0,4
"DF_72_15_4_[4, 6]_0_6",72,15,4,4,0,6
"DF_72_15_4_[4, 6]_2_0",72,15,4,4,2,0
"DF_72_15_4_[4, 6]_2_2",72,15,4,4,2,2
"DF_72_15_4_[4, 6]_2_4",72,15,4,4,2,4
"DF_72_15_4_[4, 6]_2_6",72,15,4,4,2,6
"DF_72_15_4_[4, 6]_0_0",72,15,4,6,0,0
"DF_72_15_4_[4, 6]_0_2",72,15,4,6,0,2
"DF_72_15_4_[4, 6]_0_4",72,15,4,6,0,4
"DF_72_15_4_[4, 6]_0_6",72,15,4,6,0,6
"DF_72_15_4_[4, 6]_2_0",72,15,4,6,2,0
"DF_72_15_4_[4, 6]_2_2",72,15,4,6,2,2
"DF_72_15_4_[4, 6]_2_4",72,15,4,6,2,4
"DF_72_15_4_[4, 6]_2_6",72,15,4,6,2,6
"DF_72_15_6_[4, 6]_0_0",72,15,6,4,0,0
"DF_72_15_6_[4, 6]_0_2",72,15,6,4,0,2
"DF_72_15_6_[4, 6]_0_4",72,15,6,4,0,4
"DF_72_15_6_[4, 6]_0_6",72,15,6,4,0,6
"DF_72_15_6_[4, 6]_2_0",72,15,6,4,2,0
"DF_72_15_6_[4, 6]_2_2",72,15,6,4,2,2
"DF_72_15_6_[4, 6]_2_4",72,15,6,4,2,4
"DF_72_15_6_[4, 6]_2_6",72,15,6,4,2,6
"DF_72_15_6_[4, 6]_0_0",72,15,6,6,0,0
"DF_72_15_6_[4, 6]_0_2",72,15,6,6,0,2
"DF_72_15_6_[4, 6]_0_4",72,15,6,6,0,4
"DF_72_15_6_[4, 6]_0_6",72,15,6,6,0,6
"DF_72_15_6_[4, 6]_2_0",72,15,6,6,2,0
"DF_72_15_6_[4, 6]_2_2",72,15,6,6,2,2
"DF_72_15_6_[4, 6]_2_4",72,15,6,6,2,4
"DF_72_15_6_[4, 6]_2_6",72,15,6,6,2,6
"DF_72_16_2_[4, 6]_0_0",72,16,2,4,0,0
"DF_72_16_2_[4, 6]_0_2",72,16,2,4,0,2
"DF_72_16_2_[4, 6]_0_4",72,16,2,4,0,4
"DF_72_16_2_[4, 6]_0_6",72,16,2,4,0,6
"DF_72_16_2_[4, 6]_2_0",72,16,2,4,2,0
"DF_72_16_2_[4, 6]_2_2",72,16,2,4,2,2
"DF_72_16_2_[4, 6]_2_4",72,16,2,4,2,4
"DF_72_16_2_[4, 6]_2_6",72,16,2,4,2,6
"DF_72_16_2_[4, 6]_0_0",72,16,2,6,0,0
"DF_72_16_2_[4, 6]_0_2",72,16,2,6,0,2
"DF_72_16_2_[4, 6]_0_4",72,16,2,6,0,4
"DF_72_16_2_[4, 6]_0_6",72,16,2,6,0,6
"DF_72_16_2_[4, 6]_2_0",72,16,2,6,2,0
"DF_72_16_2_[4, 6]_2_2",72,16,2,6,2,2
"DF_72_16_2_[4, 6]_2_4",72,16,2,6,2,4
"DF_72_16_2_[4, 6]_2_6",72,16,2,6,2,6
"DF_72_16_4_[4, 6]_0_0",72,16,4,4,0,0
"DF_72_16_4_[4, 6]_0_2",72,16,4,4,0,2
"DF_72_16_4_[4, 6]_0_4",72,16,4,4,0,4
"DF_72_16_4_[4, 6]_0_6",72,16,4,4,0,6
"DF_72_16_4_[4, 6]_2_0",72,16,4,4,2,0
"DF_72_16_4_[4, 6]_2_2",72,16,4,4,2,2
"DF_72_16_4_[4, 6]_2_4",72,16,4,4,2,4
"DF_72_16_4_[4, 6]_2_6",72,16,4,4,2,6
"DF_72_16_4_[4, 6]_0_0",72,16,4,6,0,0
"DF_72_16_4_[4, 6]_0_2",72,16,4,6,0,2
"DF_72_16_4_[4, 6]_0_4",72,16,4,6,0,4
"DF_72_16_4_[4, 6]_0_6",72,16,4,6,0,6
"DF_72_16_4_[4, 6]_2_0",72,16,4,6,2,0
"DF_72_16_4_[4, 6]_2_2",72,16,4,6,2,2
"DF_72_16_4_[4, 6]_2_4",72,16,4,6,2,4
"DF_72_16_4_[4, 6]_2_6",72,16,4,6,2,6
"DF_72_16_6_[4, 6]_0_0",72,16,6,4,0,0
"DF_72_16_6_[4, 6]_0_2",72,16,6,4,0,2
"DF_72_16_6_[4, 6]_0_4",72,16,6,4,0,4
"DF_72_16_6_[4, 6]_0_6",72,16,6,4,0,6
"DF_72_16_6_[4, 6]_2_0",72,16,6,4,2,0
"DF_72_16_6_[4, 6]_2_2",72,16,6,4,2,2
"DF_72_16_6_[4, 6]_2_4",72,16,6,4,2,4
"DF_72_16_6_[4, 6]_2_6",72,16,6,4,2,6
"DF_72_16_6_[4, 6]_0_0",72,16,6,6,0,0
"DF_72_16_6_[4, 6]_0_2",72,16,6,6,0,2
"DF_72_16_6_[4, 6]_0_4",72,16,6,6,0,4
"DF_72_16_6_[4, 6]_0_6",72,16,6,6,0,6
"DF_72_16_6_[4, 6]_2_0",72,16,6,6,2,0
"DF_72_16_6_[4, 6]_2_2",72,16,6,6,2,2
"DF_72_16_6_[4, 6]_2_4",72,16,6,6,2,4
"DF_72_16_6_[4, 6]_2_6",72,16,6,6,2,6
"DF_72_17_2_[4, 6]_0_0",72,17,2,4,0,0
"DF_72_17_2_[4, 6]_0_2",72,17,2,4,0,2
"DF_72_17_2_[4, 6]_0_4",72,17,2,4,0,4
"DF_72_17_2_[4, 6]_0_6",72,17,2,4,0,6
"DF_72_17_2_[4, 6]_2_0",72,17,2,4,2,0
"DF_72_17_2_[4, 6]_2_2",72,17,2,4,2,2
"DF_72_17_2_[4, 6]_2_4",72,17,2,4,2,4
"DF_72_17_2_[4, 6]_2_6",72,17,2,4,2,6
"DF_72_17_2_[4, 6]_0_0",72,17,2,6,0,0
"DF_72_17_2_[4, 6]_0_2",72,17,2,6,0,2
"DF_72_17_2_[4, 6]_0_4",72,17,2,6,0,4
"DF_72_17_2_[4, 6]_0_6",72,17,2,6,0,6
"DF_72_17_2_[4, 6]_2_0",72,17,2,6,2,0
"DF_72_17_2_[4, 6]_2_2",72,17,2,6,2,2
"DF_72_17_2_[4, 6]_2_4",72,17,2,6,2,4
"DF_72_17_2_[4, 6]_2_6",72,17,2,6,2,6
"DF_72_17_4_[4, 6]_0_0",72,17,4,4,0,0
"DF_72_17_4_[4, 6]_0_2",72,17,4,4,0,2
"DF_72_17_4_[4, 6]_0_4",72,17,4,4,0,4
"DF_72_17_4_[4, 6]_0_6",72,17,4,4,0,6
"DF_72_17_4_[4, 6]_2_0",72,17,4,4,2,0
"DF_72_17_4_[4, 6]_2_2",72,17,4,4,2,2
"DF_72_17_4_[4, 6]_2_4",72,17,4,4,2,4
"DF_72_17_4_[4, 6]_2_6",72,17,4,4,2,6
"DF_72_17_4_[4, 6]_0_0",72,17,4,6,0,0
"DF_72_17_4_[4, 6]_0_2",72,17,4,6,0,2
"DF_72_17_4_[4, 6]_0_4",72,17,4,6,0,4
"DF_72_17_4_[4, 6]_0_6",72,17,4,6,0,6
"DF_72_17_4_[4, 6]_2_0",72,17,4,6,2,0
"DF_72_17_4_[4, 6]_2_2",72,17,4,6,2,2
"DF_72_17_4_[4, 6]_2_4",72,17,4,6,2,4
"DF_72_17_4_[4, 6]_2_6",72,17,4,6,2,6
"DF_72_18_2_[4, 6]_0_0",72,18,2,4,0,0
"DF_72_18_2_[4, 6]_0_2",72,18,2,4,0,2
"DF_72_18_2_[4, 6]_0_4",72,18,2,4,0,4
"DF_72_18_2_[4, 6]_0_6",72,18,2,4,0,6
"DF_72_18_2_[4, 6]_2_0",72,18,2,4,2,0
"DF_72_18_2_[4, 6]_2_2",72,18,2,4,2,2
"DF_72_18_2_[4, 6]_2_4",72,18,2,4,2,4
"DF_72_18_2_[4, 6]_2_6",72,18,2,4,2,6
"DF_72_18_2_[4, 6]_0_0",72,18,2,6,0,0
"DF_72_18_2_[4, 6]_0_2",72,18,2,6,0,2
"DF_72_18_2_[4, 6]_0_4",72,18,2,6,0,4
"DF_72_18_2_[4, 6]_0_6",72,18,2,6,0,6
"DF_72_18_2_[4, 6]_2_0",72,18,2,6,2,0
"DF_72_18_2_[4, 6]_2_2",72,18,2,6,2,2
"DF_72_18_2_[4, 6]_2_4",72,18,2,6,2,4
"DF_72_18_2_[4, 6]_2_6",72,18,2,6,2,6
"DF_72_18_4_[4, 6]_0_0",72,18,4,4,0,0
"DF_72_18_4_[4, 6]_0_2",72,18,4,4,0,2
"DF_72_18_4_[4, 6]_0_4",72,18,4,4,0,4
"DF_72_18_4_[4, 6]_0_6",72,18,4,4,0,6
"DF_72_18_4_[4, 6]_2_0",72,18,4,4,2,0
"DF_72_18_4_[4, 6]_2_2",72,18,4,4,2,2
"DF_72_18_4_[4, 6]_2_4",72,18,4,4,2,4
"DF_72_18_4_[4, 6]_2_6",72,18,4,4,2,6
"DF_72_18_4_[4, 6]_0_0",72,18,4,6,0,0
"DF_72_18_4_[4, 6]_0_2",72,18,4,6,0,2
"DF_72_18_4_[4, 6]_0_4",72,18,4,6,0,4
"DF_72_18_4_[4, 6]_0_6",72,18,4,6,0,6
"DF_72_18_4_[4, 6]_2_0",72,18,4,6,2,0
"DF_72_18_4_[4, 6]_2_2",72,18,4,6,2,2
"DF_72_18_4_[4, 6]_2_4",72,18,4,6,2,4
"DF_72_18_4_[4, 6]_2_6",72,18,4,6,2,6
"DF_72_19_2_[4, 6]_0_0",72,19,2,4,0,0
"DF_72_19_2_[4, 6]_0_2",72,19,2,4,0,2
"DF_72_19_2_[4, 6]_0_4",72,19,2,4,0,4
"DF_72_19_2_[4, 6]_0_6",72,19,2,4,0,6
"DF_72_19_2_[4, 6]_2_0",72,19,2,4,2,0
"DF_72_19_2_[4, 6]_2_2",72,19,2,4,2,2
"DF_72_19_2_[4, 6]_2_4",72,19,2,4,2,4
"DF_72_19_2_[4, 6]_2_6",72,19,2,4,2,6
"DF_72_19_2_[4, 6]_0_0",72,19,2,6,0,0
"DF_72_19_2_[4, 6]_0_2",72,19,2,6,0,2
"DF_72_19_2_[4, 6]_0_4",72,19,2,6,0,4
"DF_72_19_2_[4, 6]_0_6",72,19,2,6,0,6
"DF_72_19_2_[4, 6]_2_0",72,19,2,6,2,0
"DF_72_19_2_[4, 6]_2_2",72,19,2,6,2,2
"DF_72_19_2_[4, 6]_2_4",72,19,2,6,2,4
"DF_72_19_2_[4, 6]_2_6",72,19,2,6,2,6
"DF_72_20_2_[4, 6]_0_0",72,20,2,4,0,0
"DF_72_20_2_[4, 6]_0_2",72,20,2,4,0,2
"DF_72_20_2_[4, 6]_0_4",72,20,2,4,0,4
"DF_72_20_2_[4, 6]_0_6",72,20,2,4,0,6
"DF_72_20_2_[4, 6]_2_0",72,20,2,4,2,0
"DF_72_20_2_[4, 6]_2_2",72,20,2,4,2,2
"DF_72_20_2_[4, 6]_2_4",72,20,2,4,2,4
"DF_72_20_2_[4, 6]_2_6",72,20,2,4,2,6
"DF_72_20_2_[4, 6]_0_0",72,20,2,6,0,0
"DF_72_20_2_[4, 6]_0_2",72,20,2,6,0,2
"DF_72_20_2_[4, 6]_0_4",72,20,2,6,0,4
"DF_72_20_2_[4, 6]_0_6",72,20,2,6,0,6
"DF_72_20_2_[4, 6]_2_0",72,20,2,6,2,0
"DF_72_20_2_[4, 6]_2_2",72,20,2,6,2,2
"DF_72_20_2_[4, 6]_2_4",72,20,2,6,2,4
"DF_72_20_2_[4, 6]_2_6",72,20,2,6,2,6
"DF_73_6_2_[4, 6]_0_0",73,6,2,4,0,0
"DF_73_6_2_[4, 6]_0_2",73,6,2,4,0,2
"DF_73_6_2_[4, 6]_0_4",73,6,2,4,0,4
"DF_73_6_2_[4, 6]_0_6",73,6,2,4,0,6
"DF_73_6_2_[4, 6]_2_0",73,6,2,4,2,0
"DF_73_6_2_[4, 6]_2_2",73,6,2,4,2,2
"DF_73_6_2_[4, 6]_2_4",73,6,2,4,2,4
"DF_73_6_2_[4, 6]_2_6",73,6,2,4,2,6
"DF_73_6_2_[4, 6]_0_0",73,6,2,6,0,0
"DF_73_6_2_[4, 6]_0_2",73,6,2,6,0,2
"DF_73_6_2_[4, 6]_0_4",73,6,2,6,0,4
"DF_73_6_2_[4, 6]_0_6",73,6,2,6,0,6
"DF_73_6_2_[4, 6]_2_0",73,6,2,6,2,0
"DF_73_6_2_[4, 6]_2_2",73,6,2,6,2,2
"DF_73_6_2_[4, 6]_2_4",73,6,2,6,2,4
"DF_73_6_2_[4, 6]_2_6",73,6,2,6,2,6
"DF_73_6_4_[4, 6]_0_0",73,6,4,4,0,0
"DF_73_6_4_[4, 6]_0_2",73,6,4,4,0,2
"DF_73_6_4_[4, 6]_0_4",73,6,4,4,0,4
"DF_73_6_4_[4, 6]_0_6",73,6,4,4,0,6
"DF_73_6_4_[4, 6]_2_0",73,6,4,4,2,0
"DF_73_6_4_[4, 6]_2_2",73,6,4,4,2,2
"DF_73_6_4_[4, 6]_2_4",73,6,4,4,2,4
"DF_73_6_4_[4, 6]_2_6",73,6,4,4,2,6
"DF_73_6_4_[4, 6]_0_0",73,6,4,6,0,0
"DF_73_6_4_[4, 6]_0_2",73,6,4,6,0,2
"DF_73_6_4_[4, 6]_0_4",73,6,4,6,0,4
"DF_73_6_4_[4, 6]_0_6",73,6,4,6,0,6
"DF_73_6_4_[4, 6]_2_0",73,6,4,6,2,0
"DF_73_6_4_[4, 6]_2_2",73,6,4,6,2,2
"DF_73_6_4_[4, 6]_2_4",73,6,4,6,2,4
"DF_73_6_4_[4, 6]_2_6",73,6,4,6,2,6
"DF_73_6_6_[4, 6]_0_0",73,6,6,4,0,0
"DF_73_6_6_[4, 6]_0_2",73,6,6,4,0,2
"DF_73_6_6_[4, 6]_0_4",73,6,6,4,0,4
"DF_73_6_6_[4, 6]_0_6",73,6,6,4,0,6
"DF_73_6_6_[4, 6]_2_0",73,6,6,4,2,0
"DF_73_6_6_[4, 6]_2_2",73,6,6,4,2,2
"DF_73_6_6_[4, 6]_2_4",73,6,6,4,2,4
"DF_73_6_6_[4, 6]_2_6",73,6,6,4,2,6
"DF_73_6_6_[4, 6]_0_0",73,6,6,6,0,0
"DF_73_6_6_[4, 6]_0_2",73,6,6,6,0,2
"DF_73_6_6_[4, 6]_0_4",73,6,6,6,0,4
"DF_73_6_6_[4, 6]_0_6",73,6,6,6,0,6
"DF_73_6_6_[4, 6]_2_0",73,6,6,6,2,0
"DF_73_6_6_[4, 6]_2_2",73,6,6,6,2,2
"DF_73_6_6_[4, 6]_2_4",73,6,6,6,2,4
"DF_73_6_6_[4, 6]_2_6",73,6,6,6,2,6
"DF_73_7_2_[4, 6]_0_0",73,7,2,4,0,0
"DF_73_7_2_[4, 6]_0_2",73,7,2,4,0,2
"DF_73_7_2_[4, 6]_0_4",73,7,2,4,0,4
"DF_73_7_2_[4, 6]_0_6",73,7,2,4,0,6
"DF_73_7_2_[4, 6]_2_0",73,7,2,4,2,0
"DF_73_7_2_[4, 6]_2_2",73,7,2,4,2,2
"DF_73_7_2_[4, 6]_2_4",73,7,2,4,2,4
"DF_73_7_2_[4, 6]_2_6",73,7,2,4,2,6
"DF_73_7_2_[4, 6]_0_0",73,7,2,6,0,0
"DF_73_7_2_[4, 6]_0_2",73,7,2,6,0,2
"DF_73_7_2_[4, 6]_0_4",73,7,2,6,0,4
"DF_73_7_2_[4, 6]_0_6",73,7,2,6,0,6
"DF_73_7_2_[4, 6]_2_0",73,7,2,6,2,0
"DF_73_7_2_[4, 6]_2_2",73,7,2,6,2,2
"DF_73_7_2_[4, 6]_2_4",73,7,2,6,2,4
"DF_73_7_2_[4, 6]_2_6",73,7,2,6,2,6
"DF_73_7_4_[4, 6]_0_0",73,7,4,4,0,0
"DF_73_7_4_[4, 6]_0_2",73,7,4,4,0,2
"DF_73_7_4_[4, 6]_0_4",73,7,4,4,0,4
"DF_73_7_4_[4, 6]_0_6",73,7,4,4,0,6
"DF_73_7_4_[4, 6]_2_0",73,7,4,4,2,0
"DF_73_7_4_[4, 6]_2_2",73,7,4,4,2,2
"DF_73_7_4_[4, 6]_2_4",73,7,4,4,2,4
"DF_73_7_4_[4, 6]_2_6",73,7,4,4,2,6
"DF_73_7_4_[4, 6]_0_0",73,7,4,6,0,0
"DF_73_7_4_[4, 6]_0_2",73,7,4,6,0,2
"DF_73_7_4_[4, 6]_0_4",73,7,4,6,0,4
"DF_73_7_4_[4, 6]_0_6",73,7,4,6,0,6
"DF_73_7_4_[4, 6]_2_0",73,7,4,6,2,0
"DF_73_7_4_[4, 6]_2_2",73,7,4,6,2,2
"DF_73_7_4_[4, 6]_2_4",73,7,4,6,2,4
"DF_73_7_4_[4, 6]_2_6",73,7,4,6,2,6
"DF_73_7_6_[4, 6]_0_0",73,7,6,4,0,0
"DF_73_7_6_[4, 6]_0_2",73,7,6,4,0,2
"DF_73_7_6_[4, 6]_0_4",73,7,6,4,0,4
"DF_73_7_6_[4, 6]_0_6",73,7,6,4,0,6
"DF_73_7_6_[4, 6]_2_0",73,7,6,4,2,0
"DF_73_7_6_[4, 6]_2_2",73,7,6,4,2,2
"DF_73_7_6_[4, 6]_2_4",73,7,6,4,2,4
"DF_73_7_6_[4, 6]_2_6",73,7,6,4,2,6
"DF_73_7_6_[4, 6]_0_0",73,7,6,6,0,0
"DF_73_7_6_[4, 6]_0_2",73,7,6,6,0,2
"DF_73_7_6_[4, 6]_0_4",73,7,6,6,0,4
"DF_73_7_6_[4, 6]_0_6",73,7,6,6,0,6
"DF_73_7_6_[4, 6]_2_0",73,7,6,6,2,0
"DF_73_7_6_[4, 6]_2_2",73,7,6,6,2,2
"DF_73_7_6_[4, 6]_2_4",73,7,6,6,2,4
"DF_73_7_6_[4, 6]_2_6",73,7,6,6,2,6
"DF_73_8_2_[4, 6]_0_0",73,8,2,4,0,0
"DF_73_8_2_[4, 6]_0_2",73,8,2,4,0,2
"DF_73_8_2_[4, 6]_0_4",73,8,2,4,0,4
"DF_73_8_2_[4, 6]_0_6",73,8,2,4,0,6
"DF_73_8_2_[4, 6]_2_0",73,8,2,4,2,0
"DF_73_8_2_[4, 6]_2_2",73,8,2,4,2,2
"DF_73_8_2_[4, 6]_2_4",73,8,2,4,2,4
"DF_73_8_2_[4, 6]_2_6",73,8,2,4,2,6
"DF_73_8_2_[4, 6]_0_0",73,8,2,6,0,0
"DF_73_8_2_[4, 6]_0_2",73,8,2,6,0,2
"DF_73_8_2_[4, 6]_0_4",73,8,2,6,0,4
"DF_73_8_2_[4, 6]_0_6",73,8,2,6,0,6
"DF_73_8_2_[4, 6]_2_0",73,8,2,6,2,0
"DF_73_8_2_[4, 6]_2_2",73,8,2,6,2,2
"DF_73_8_2_[4, 6]_2_4",73,8,2,6,2,4
"DF_73_8_2_[4, 6]_2_6",73,8,2,6,2,6
"DF_73_8_4_[4, 6]_0_0",73,8,4,4,0,0
"DF_73_8_4_[4, 6]_0_2",73,8,4,4,0,2
"DF_73_8_4_[4, 6]_0_4",73,8,4,4,0,4
"DF_73_8_4_[4, 6]_0_6",73,8,4,4,0,6
"DF_73_8_4_[4, 6]_2_0",73,8,4,4,2,0
"DF_73_8_4_[4, 6]_2_2",73,8,4,4,2,2
"DF_73_8_4_[4, 6]_2_4",73,8,4,4,2,4
"DF_73_8_4_[4, 6]_2_6",73,8,4,4,2,6
"DF_73_8_4_[4, 6]_0_0",73,8,4,6,0,0
"DF_73_8_4_[4, 6]_0_2",73,8,4,6,0,2
"DF_73_8_4_[4, 6]_0_4",73,8,4,6,0,4
"DF_73_8_4_[4, 6]_0_6",73,8,4,6,0,6
"DF_73_8_4_[4, 6]_2_0",73,8,4,6,2,0
"DF_73_8_4_[4, 6]_2_2",73,8,4,6,2,2
"DF_73_8_4_[4, 6]_2_4",73,8,4,6,2,4
"DF_73_8_4_[4, 6]_2_6",73,8,4,6,2,6
"DF_73_8_6_[4, 6]_0_0",73,8,6,4,0,0
"DF_73_8_6_[4, 6]_0_2",73,8,6,4,0,2
"DF_73_8_6_[4, 6]_0_4",73,8,6,4,0,4
"DF_73_8_6_[4, 6]_0_6",73,8,6,4,0,6
"DF_73_8_6_[4, 6]_2_0",73,8,6,4,2,0
"DF_73_8_6_[4, 6]_2_2",73,8,6,4,2,2
"DF_73_8_6_[4, 6]_2_4",73,8,6,4,2,4
"DF_73_8_6_[4, 6]_2_6",73,8,6,4,2,6
"DF_73_8_6_[4, 6]_0_0",73,8,6,6,0,0
"DF_73_8_6_[4, 6]_0_2",73,8,6,6,0,2
"DF_73_8_6_[4, 6]_0_4",73,8,6,6,0,4
"DF_73_8_6_[4, 6]_0_6",73,8,6,6,0,6
"DF_73_8_6_[4, 6]_2_0",73,8,6,6,2,0
"DF_73_8_6_[4, 6]_2_2",73,8,6,6,2,2
"DF_73_8_6_[4, 6]_2_4",73,8,6,6,2,4
"DF_73_8_6_[4, 6]_2_6",73,8,6,6,2,6
"DF_73_9_2_[4, 6]_0_0",73,9,2,4,0,0
"DF_73_9_2_[4, 6]_0_2",73,9,2,4,0,2
"DF_73_9_2_[4, 6]_0_4",73,9,2,4,0,4
"DF_73_9_2_[4, 6]_0_6",73,9,2,4,0,6
"DF_73_9_2_[4, 6]_2_0",73,9,2,4,2,0
"DF_73_9_2_[4, 6]_2_2",73,9,2,4,2,2
"DF_73_9_2_[4, 6]_2_4",73,9,2,4,2,4
"DF_73_9_2_[4, 6]_2_6",73,9,2,4,2,6
"DF_73_9_2_[4, 6]_0_0",73,9,2,6,0,0
"DF_73_9_2_[4, 6]_0_2",73,9,2,6,0,2
"DF_73_9_2_[4, 6]_0_4",73,9,2,6,0,4
"DF_73_9_2_[4, 6]_0_6",73,9,2,6,0,6
"DF_73_9_2_[4, 6]_2_0",73,9,2,6,2,0
"DF_73_9_2_[4, 6]_2_2",73,9,2,6,2,2
"DF_73_9_2_[4, 6]_2_4",73,9,2,6,2,4
"DF_73_9_2_[4, 6]_2_6",73,9,2,6,2,6
"DF_73_9_4_[4, 6]_0_0",73,9,4,4,0,0
"DF_73_9_4_[4, 6]_0_2",73,9,4,4,0,2
"DF_73_9_4_[4, 6]_0_4",73,9,4,4,0,4
"DF_73_9_4_[4, 6]_0_6",73,9,4,4,0,6
"DF_73_9_4_[4, 6]_2_0",73,9,4,4,2,0
"DF_73_9_4_[4, 6]_2_2",73,9,4,4,2,2
"DF_73_9_4_[4, 6]_2_4",73,9,4,4,2,4
"DF_73_9_4_[4, 6]_2_6",73,9,4,4,2,6
"DF_73_9_4_[4, 6]_0_0",73,9,4,6,0,0
"DF_73_9_4_[4, 6]_0_2",73,9,4,6,0,2
"DF_73_9_4_[4, 6]_0_4",73,9,4,6,0,4
"DF_73_9_4_[4, 6]_0_6",73,9,4,6,0,6
"DF_73_9_4_[4, 6]_2_0",73,9,4,6,2,0
"DF_73_9_4_[4, 6]_2_2",73,9,4,6,2,2
"DF_73_9_4_[4, 6]_2_4",73,9,4,6,2,4
"DF_73_9_4_[4, 6]_2_6",73,9,4,6,2,6
"DF_73_9_6_[4, 6]_0_0",73,9,6,4,0,0
"DF_73_9_6_[4, 6]_0_2",73,9,6,4,0,2
"DF_73_9_6_[4, 6]_0_4",73,9,6,4,0,4
"DF_73_9_6_[4, 6]_0_6",73,9,6,4,0,6
"DF_73_9_6_[4, 6]_2_0",73,9,6,4,2,0
"DF_73_9_6_[4, 6]_2_2",73,9,6,4,2,2
"DF_73_9_6_[4, 6]_2_4",73,9,6,4,2,4
"DF_73_9_6_[4, 6]_2_6",73,9,6,4,2,6
"DF_73_9_6_[4, 6]_0_0",73,9,6,6,0,0
"DF_73_9_6_[4, 6]_0_2",73,9,6,6,0,2
"DF_73_9_6_[4, 6]_0_4",73,9,6,6,0,4
"DF_73_9_6_[4, 6]_0_6",73,9,6,6,0,6
"DF_73_9_6_[4, 6]_2_0",73,9,6,6,2,0
"DF_73_9_6_[4, 6]_2_2",73,9,6,6,2,2
"DF_73_9_6_[4, 6]_2_4",73,9,6,6,2,4
"DF_73_9_6_[4, 6]_2_6",73,9,6,6,2,6
"DF_73_10_2_[4, 6]_0_0",73,10,2,4,0,0
"DF_73_10_2_[4, 6]_0_2",73,10,2,4,0,2
"DF_73_10_2_[4, 6]_0_4",73,10,2,4,0,4
"DF_73_10_2_[4, 6]_0_6",73,10,2,4,0,6
"DF_73_10_2_[4, 6]_2_0",73,10,2,4,2,0
"DF_73_10_2_[4, 6]_2_2",73,10,2,4,2,2
"DF_73_10_2_[4, 6]_2_4",73,10,2,4,2,4
"DF_73_10_2_[4, 6]_2_6",73,10,2,4,2,6
"DF_73_10_2_[4, 6]_0_0",73,10,2,6,0,0
"DF_73_10_2_[4, 6]_0_2",73,10,2,6,0,2
"DF_73_10_2_[4, 6]_0_4",73,10,2,6,0,4
"DF_73_10_2_[4, 6]_0_6",73,10,2,6,0,6
"DF_73_10_2_[4, 6]_2_0",73,10,2,6,2,0
"DF_73_10_2_[4, 6]_2_2",73,10,2,6,2,2
"DF_73_10_2_[4, 6]_2_4",73,10,2,6,2,4
"DF_73_10_2_[4, 6]_2_6",73,10,2,6,2,6
"DF_73_10_4_[4, 6]_0_0",73,10,4,4,0,0
"DF_73_10_4_[4, 6]_0_2",73,10,4,4,0,2
"DF_73_10_4_[4, 6]_0_4",73,10,4,4,0,4
"DF_73_10_4_[4, 6]_0_6",73,10,4,4,0,6
"DF_73_10_4_[4, 6]_2_0",73,10,4,4,2,0
"DF_73_10_4_[4, 6]_2_2",73,10,4,4,2,2
"DF_73_10_4_[4, 6]_2_4",73,10,4,4,2,4
"DF_73_10_4_[4, 6]_2_6",73,10,4,4,2,6
"DF_73_10_4_[4, 6]_0_0",73,10,4,6,0,0
"DF_73_10_4_[4, 6]_0_2",73,10,4,6,0,2
"DF_73_10_4_[4, 6]_0_4",73,10,4,6,0,4
"DF_73_10_4_[4, 6]_0_6",73,10,4,6,0,6
"DF_73_10_4_[4, 6]_2_0",73,10,4,6,2,0
"DF_73_10_4_[4, 6]_2_2",73,10,4,6,2,2
"DF_73_10_4_[4, 6]_2_4",73,10,4,6,2,4
"DF_73_10_4_[4, 6]_2_6",73,10,4,6,2,6
"DF_73_10_6_[4, 6]_0_0",73,10,6,4,0,0
"DF_73_10_6_[4, 6]_0_2",73,10,6,4,0,2
"DF_73_10_6_[4, 6]_0_4",73,10,6,4,0,4
"DF_73_10_6_[4, 6]_0_6",73,10,6,4,0,6
"DF_73_10_6_[4, 6]_2_0",73,10,6,4,2,0
"DF_73_10_6_[4, 6]_2_2",73,10,6,4,2,2
"DF_73_10_6_[4, 6]_2_4",73,10,6,4,2,4
"DF_73_10_6_[4, 6]_2_6",73,10,6,4,2,6
"DF_73_10_6_[4, 6]_0_0",73,10,6,6,0,0
"DF_73_10_6_[4, 6]_0_2",73,10,6,6,0,2
"DF_73_10_6_[4, 6]_0_4",73,10,6,6,0,4
"DF_73_10_6_[4, 6]_0_6",73,10,6,6,0,6
"DF_73_10_6_[4, 6]_2_0",73,10,6,6,2,0
"DF_73_10_6_[4, 6]_2_2",73,10,6,6,2,2
"DF_73_10_6_[4, 6]_2_4",73,10,6,6,2,4
