Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Electricity:Facility [J](TimeStep),Fans:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep) 
 09/25  04:00:00,19.3,68.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/25  04:15:00,19.3,66.75,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/25  04:30:00,19.3,65.5,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/25  04:45:00,19.3,64.25,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/25  05:00:00,19.3,63.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/25  05:15:00,19.3,60.75,68168680.11033863,5378076.124719616,22075368.811285795,3260294.9841005208,4824748.821105361 
 09/25  05:30:00,19.3,58.5,61806728.750741299,3718093.018009093,18891930.71004851,1741764.832451012,4824748.821105361 
 09/25  05:45:00,19.3,56.25,47723224.67602063,3642522.328347557,18165076.96816551,1784285.1892748823,4824748.821105361 
 09/25  06:00:00,19.3,54.0,47056727.98719336,3642522.328347557,17711986.94897648,1570878.5196366395,4824748.821105361 
 09/25  06:15:00,19.525000000000003,53.75,67543945.34117806,3642522.328347557,18249380.88932395,1756588.9064477643,14474246.463316074 
 09/25  06:30:00,19.75,53.5,68225022.97632312,3642522.328347557,18785338.94732722,1901708.4835895459,14474246.463316074 
 09/25  06:45:00,19.974999999999999,53.25,68804321.72273058,3642522.328347557,19319918.673527875,1946427.5037963743,14474246.463316074 
 09/25  07:00:00,20.2,53.0,69530598.34948331,3685195.550380982,20001595.082820666,1948354.499222891,14474246.463316074 
 09/25  07:15:00,20.424999999999998,54.0,134645247.80452828,4405848.871520381,23001172.992684418,444909.31747930849,43422739.389948237 
 09/25  07:30:00,20.65,55.0,136920904.18670357,4822913.717677922,25046504.74203217,258169.10414930696,43422739.389948237 
 09/25  07:45:00,20.875,56.0,138604626.656143,5048251.2655430049,26631252.651413174,131806.11634267894,43422739.389948237 
 09/25  08:00:00,21.1,57.0,140148591.81056897,5204273.932954099,28125359.090213315,25642.16455739752,43422739.389948237 
 09/25  08:15:00,21.675,53.5,132633567.39716356,5020636.56398859,28333328.496045069,0.0,43422739.389948237 
 09/25  08:30:00,22.25,50.0,133553004.7339186,5156999.235763076,29116403.161025615,0.0,43422739.389948237 
 09/25  08:45:00,22.824999999999997,46.5,134404579.93061999,5290974.926678317,29834002.666811799,0.0,43422739.389948237 
 09/25  09:00:00,23.4,43.0,135412827.55145679,5427282.944453713,30705942.269873166,0.0,43422739.389948237 
 09/25  09:15:00,24.074999999999997,42.0,135836514.4439195,5477597.935982191,32813248.236741485,0.0,43422739.389948237 
 09/25  09:30:00,24.75,41.0,138419707.90352077,5570980.918093545,35303058.71423142,0.0,43422739.389948237 
 09/25  09:45:00,25.425000000000006,40.0,140341673.1345239,5643819.243937178,37152185.61939088,0.0,43422739.389948237 
 09/25  10:00:00,26.1,39.0,142039202.1591852,5714021.452772215,38779512.43521717,0.0,43422739.389948237 
 09/25  10:15:00,26.575000000000004,38.5,145852510.85068906,5883055.856068235,40689852.657490927,0.0,43422739.389948237 
 09/25  10:30:00,27.05,38.0,147753742.26131658,6008163.69855397,42465976.22563272,0.0,43422739.389948237 
 09/25  10:45:00,27.525,37.5,149729150.560655,6150402.591296789,44299145.63222829,0.0,43422739.389948237 
 09/25  11:00:00,28.0,37.0,151815261.09170706,6315374.074638375,46220284.67993879,0.0,43422739.389948237 
 09/25  11:15:00,28.25,37.0,150374498.12568522,5961261.227196431,45623548.217629197,0.0,43422739.389948237 
 09/25  11:30:00,28.5,37.0,151743530.1828078,6070695.408629772,46883146.093318428,0.0,43422739.389948237 
 09/25  11:45:00,28.75,37.0,152773276.96707464,6151506.498234097,47832081.78798093,0.0,43422739.389948237 
 09/25  12:00:00,29.0,37.0,153917060.7705423,6231573.940042445,48895798.149640228,0.0,43422739.389948237 
 09/25  12:15:00,29.1,37.5,159731883.71452699,6897320.265479102,52110016.05697295,0.0,43422739.389948237 
 09/25  12:30:00,29.2,38.0,160685354.2242899,6957996.272027362,53002810.56018759,0.0,43422739.389948237 
 09/25  12:45:00,29.299999999999998,38.5,161674755.21383179,6977943.106574815,53972264.71518202,0.0,43422739.389948237 
 09/25  13:00:00,29.4,39.0,162402106.98391155,6970262.226720755,54707297.36511581,0.0,43422739.389948237 
 09/25  13:15:00,29.299999999999998,35.25,156609106.13660745,6763070.806642802,52300367.058768827,0.0,43422739.389948237 
 09/25  13:30:00,29.2,31.5,154840297.00222803,6740556.362324111,50554072.36870812,0.0,43422739.389948237 
 09/25  13:45:00,29.1,27.75,153208930.10415758,6719983.584178649,48943278.24878311,0.0,43422739.389948237 
 09/25  14:00:00,29.0,24.0,152910876.30927623,6683585.016313201,48681623.021767217,0.0,43422739.389948237 
 09/25  14:15:00,29.0,24.0,152615871.0880821,6588854.872507953,48481347.94437833,0.0,43422739.389948237 
 09/25  14:30:00,29.0,24.0,152396262.20288868,6495777.466889117,48354816.46480371,0.0,43422739.389948237 
 09/25  14:45:00,29.0,24.0,152184106.64036495,6417357.89215876,48221080.47701035,0.0,43422739.389948237 
 09/25  15:00:00,29.0,24.0,151931283.19351364,6334410.497321658,48051204.42499618,0.0,43422739.389948237 
 09/25  15:15:00,28.875,25.5,154260191.49328108,6331664.616693731,47781957.50649042,0.0,43422739.389948237 
 09/25  15:30:00,28.75,27.0,153444820.19067279,6228019.596532248,47070231.22404362,0.0,43422739.389948237 
 09/25  15:45:00,28.625,28.5,152588820.53775908,6127331.827647318,46314919.340014848,0.0,43422739.389948237 
 09/25  16:00:00,28.5,30.0,151712717.23847527,6031655.594926242,45534492.27345209,0.0,43422739.389948237 
 09/25  16:15:00,28.375,31.0,139162486.54552073,5604510.006611812,43261829.45630394,0.0,33773241.74773752 
 09/25  16:30:00,28.25,32.0,137801173.45687089,5476387.104572906,42028639.269693,0.0,33773241.74773752 
 09/25  16:45:00,28.125,33.0,136950439.45219106,5390997.017057447,41263295.35252863,0.0,33773241.74773752 
 09/25  17:00:00,28.0,34.0,136124895.8022646,5305019.569629155,40523729.15003047,0.0,33773241.74773752 
 09/25  17:15:00,27.3,37.25,95128565.30940312,4154041.6460014155,34426822.41466872,0.0,24123744.105526806 
 09/25  17:30:00,26.6,40.5,93944586.22239036,4036927.326404219,33359957.64725315,0.0,24123744.105526806 
 09/25  17:45:00,25.9,43.75,106819191.02050388,3958930.664265001,32988959.107505897,0.0,24123744.105526806 
 09/25  18:00:00,25.2,47.0,105772295.13337974,3898111.9004782859,32002881.984168464,0.0,24123744.105526806 
 09/25  18:15:00,24.625,49.5,102919139.14569316,3851258.5009394597,31508491.48393279,0.0,24123744.105526806 
 09/25  18:30:00,24.049999999999998,52.0,102397138.1463888,3819894.1219977608,31017854.86357014,0.0,24123744.105526806 
 09/25  18:45:00,23.474999999999999,54.5,101426426.32996643,3794363.1586346898,30072674.010510845,0.0,24123744.105526806 
 09/25  19:00:00,22.9,57.0,100539372.45470384,3774721.871482964,29184093.62700203,21167.7953979437,24123744.105526806 
 09/25  19:15:00,22.9,56.5,85784132.64885007,3681666.895496281,28575610.29065825,441712.7651907152,14474246.463316074 
 09/25  19:30:00,22.9,56.0,85714256.68460772,3662124.613107279,28294484.903142074,672504.4708535562,14474246.463316074 
 09/25  19:45:00,22.9,55.5,85680870.00447029,3647855.6730525859,28043894.103563556,903977.5303493447,14474246.463316074 
 09/25  20:00:00,22.9,55.0,85667503.33152777,3642522.328347557,27839576.907184349,1100261.398491065,14474246.463316074 
 09/25  20:15:00,22.349999999999999,58.25,84306290.73686087,3642522.328347557,27361821.075318248,1372760.6796462914,14474246.463316074 
 09/25  20:30:00,21.799999999999998,61.5,84158840.73229809,3642522.328347557,26820646.90316385,1766484.8472379158,14474246.463316074 
 09/25  20:45:00,21.25,64.75,83965703.39102476,3642522.328347557,26210951.501993836,2183042.907134588,14474246.463316074 
 09/25  21:00:00,20.7,68.0,83680643.93755228,3642522.328347557,25527037.235805803,2581897.7198501487,14474246.463316074 
 09/25  21:15:00,20.45,70.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/25  21:30:00,20.2,72.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/25  21:45:00,19.95,74.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/25  22:00:00,19.7,76.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/25  22:15:00,19.5,78.75,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/25  22:30:00,19.299999999999998,81.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/25  22:45:00,19.099999999999999,84.25,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/25  23:00:00,18.9,87.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/25  23:15:00,18.7,85.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/25  23:30:00,18.5,84.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/25  23:45:00,18.3,82.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/25  24:00:00,18.1,81.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  00:15:00,17.875,81.75,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  00:30:00,17.65,82.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  00:45:00,17.424999999999998,83.25,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  01:00:00,17.2,84.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  01:15:00,17.0,85.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  01:30:00,16.799999999999998,87.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  01:45:00,16.599999999999999,88.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  02:00:00,16.4,90.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  02:15:00,16.275,90.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  02:30:00,16.15,90.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  02:45:00,16.025,90.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  03:00:00,15.9,90.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  03:15:00,16.025,90.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  03:30:00,16.15,90.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  03:45:00,16.275,90.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  04:00:00,16.4,90.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  04:15:00,16.4,90.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/26  04:30:00,16.4,90.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/26  04:45:00,16.4,90.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/26  05:00:00,16.4,90.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/26  05:15:00,16.4,90.0,66085981.14796437,4612977.008065961,18066320.770815486,5951743.178850243,4824748.821105361 
 09/26  05:30:00,16.4,90.0,62039930.582586619,3642522.328347557,15973353.946101046,4969114.11790533,4824748.821105361 
 09/26  05:45:00,16.4,90.0,50605078.69198651,3642522.328347557,15972664.250158929,6858551.923247335,4824748.821105361 
 09/26  06:00:00,16.4,90.0,51635246.816871669,3642522.328347557,15971977.300242838,7889406.998048586,4824748.821105361 
 09/26  06:15:00,16.4,90.0,71543580.62288286,3642522.328347557,15971522.447537929,8034082.62993858,14474246.463316074 
 09/26  06:30:00,16.4,90.0,71860016.31802827,3642522.328347557,15971063.775270597,8350976.9973513339,14474246.463316074 
 09/26  06:45:00,16.4,90.0,72045643.64261116,3642522.328347557,15970607.008947209,8537061.088257598,14474246.463316074 
 09/26  07:00:00,16.4,90.0,72149281.29118236,3642522.328347557,15970147.330837449,8641158.414938569,14474246.463316074 
 09/26  07:15:00,16.4,90.0,130931356.62313502,3860757.8599748455,16730810.52944832,3546471.6108677198,43422739.389948237 
 09/26  07:30:00,16.4,90.0,131120340.34615478,4049197.7058032576,17373105.361433466,2904720.6560739085,43422739.389948237 
 09/26  07:45:00,16.4,90.0,131172588.88595675,4146465.913154237,17670036.609488869,2562769.740469472,43422739.389948237 
 09/26  08:00:00,16.4,90.0,131068950.5150694,4190341.792839176,17805483.239016396,2279808.860369673,43422739.389948237 
 09/26  08:15:00,16.5,90.0,122804917.96271073,3935142.9464328496,17543176.748874576,2046995.9302734114,43422739.389948237 
 09/26  08:30:00,16.6,90.0,123031536.34866365,3943912.8459559085,17992664.73666861,1815356.4289092394,43422739.389948237 
 09/26  08:45:00,16.700000000000004,90.0,123383360.89656027,3959724.930031984,18505172.239569464,1638861.3898289107,43422739.389948237 
 09/26  09:00:00,16.8,90.0,123769115.64403963,3973610.3178882638,19014710.894443718,1501192.0945777475,43422739.389948237 
 09/26  09:15:00,17.025000000000003,88.5,122239441.04506119,3927958.423250165,19410734.87787633,1355079.4727388966,43422739.389948237 
 09/26  09:30:00,17.25,87.0,122644094.19343138,3935215.450419602,19963436.21041209,1199774.2614038608,43422739.389948237 
 09/26  09:45:00,17.474999999999999,85.5,123058901.58874044,3943786.873087031,20500802.448023075,1068643.996434525,43422739.389948237 
 09/26  10:00:00,17.7,84.0,123474312.6808947,3952174.569759894,21013232.088492246,963237.7514467179,43422739.389948237 
 09/26  10:15:00,18.049999999999998,81.25,125956744.2452334,4019383.2087260086,21818370.98974182,839387.7096357052,43422739.389948237 
 09/26  10:30:00,18.4,78.5,126423759.63201306,4034164.9277757529,22384633.182776676,725359.1843307547,43422739.389948237 
 09/26  10:45:00,18.75,75.75,126800279.15418789,4044707.543309304,22877951.49107001,598017.7826786756,43422739.389948237 
 09/26  11:00:00,19.1,73.0,127110279.36750351,4055917.230702184,23325141.890531839,449617.90913959676,43422739.389948237 
 09/26  11:15:00,19.450000000000004,71.75,127509118.88701226,3985982.594433808,23819635.31758778,913812.294131062,43422739.389948237 
 09/26  11:30:00,19.8,70.5,128203435.15364313,3997416.1645792799,24684735.103549396,731595.2046548238,43422739.389948237 
 09/26  11:45:00,20.15,69.25,128885062.54765657,4005293.3446427017,25516381.69286116,573698.829293099,43422739.389948237 
 09/26  12:00:00,20.5,68.0,129467981.03749947,4014420.3214134995,26328052.568491315,335819.4667350569,43422739.389948237 
 09/26  12:15:00,21.025,65.5,132849772.6233839,4176617.758172148,27948607.473136799,0.0,43422739.389948237 
 09/26  12:30:00,21.55,63.0,134156425.29664965,4272921.974901199,29158955.92967353,0.0,43422739.389948237 
 09/26  12:45:00,22.075000000000004,60.5,135762331.24979923,4430153.481971313,30607630.375752987,0.0,43422739.389948237 
 09/26  13:00:00,22.6,58.0,137533374.80893294,4594240.469585449,32214586.94727254,0.0,43422739.389948237 
 09/26  13:15:00,22.85,56.75,134735594.87257833,4588722.096031151,32601204.505351355,0.0,43422739.389948237 
 09/26  13:30:00,23.1,55.5,135729315.54691754,4691532.499115121,33492114.776606587,0.0,43422739.389948237 
 09/26  13:45:00,23.35,54.25,136392698.08401723,4742549.227797154,34104480.58502427,0.0,43422739.389948237 
 09/26  14:00:00,23.6,53.0,136942147.71628157,4776751.45399155,34619727.99109422,0.0,43422739.389948237 
 09/26  14:15:00,23.700000000000004,50.5,136426020.67792107,4912662.812200462,33967689.59452477,0.0,43422739.389948237 
 09/26  14:30:00,23.8,48.0,135885511.0865326,5048047.0125336,33291795.80280319,0.0,43422739.389948237 
 09/26  14:45:00,23.9,45.5,135014917.42443086,5120076.871644739,32349172.281590284,0.0,43422739.389948237 
 09/26  15:00:00,24.0,43.0,134422004.46514289,5167881.894859141,31708454.299087924,0.0,43422739.389948237 
 09/26  15:15:00,24.0,43.0,137750027.5442371,5331276.589752301,32272181.584387889,0.0,43422739.389948237 
 09/26  15:30:00,24.0,43.0,137943854.0544057,5375525.819218882,32421758.86508989,0.0,43422739.389948237 
 09/26  15:45:00,24.0,43.0,137808661.38088546,5346120.137152998,32315971.873635547,0.0,43422739.389948237 
 09/26  16:00:00,24.0,43.0,137650291.0578625,5313320.443942974,32190401.243822606,0.0,43422739.389948237 
 09/26  16:15:00,23.9,43.75,126603676.28074973,5017439.4982399339,31290089.699904797,0.0,33773241.74773752 
 09/26  16:30:00,23.8,44.5,126026061.39080879,4911671.833925706,30818242.474278094,0.0,33773241.74773752 
 09/26  16:45:00,23.700000000000004,45.25,125591589.31055716,4809160.271521323,30486281.95643086,0.0,33773241.74773752 
 09/26  17:00:00,23.6,46.0,125149075.55944105,4696633.205641959,30156295.271194117,0.0,33773241.74773752 
 09/26  17:15:00,23.125000000000005,47.75,86668132.46923508,3721187.2258086067,26399243.994693489,0.0,24123744.105526806 
 09/26  17:30:00,22.65,49.5,85854611.10178575,3679147.5630456896,25515663.99519763,112098.29480944018,24123744.105526806 
 09/26  17:45:00,22.174999999999998,51.25,98557607.91101323,3669343.5192529277,24733149.915397288,283813.22763005309,24123744.105526806 
 09/26  18:00:00,21.7,53.0,97849941.93404596,3659242.7186880677,23916416.21570596,402981.7509189391,24123744.105526806 
 09/26  18:15:00,21.174999999999998,56.0,95051730.87484983,3650318.832971479,23279327.94584172,562694.9352157425,24123744.105526806 
 09/26  18:30:00,20.65,59.0,94522566.97438406,3642522.328347557,22587254.709497628,733400.7757179814,24123744.105526806 
 09/26  18:45:00,20.125,62.0,93959941.9218812,3642522.328347557,21864883.51555467,893146.9171580927,24123744.105526806 
 09/26  19:00:00,19.6,65.0,93356766.09780056,3642522.328347557,21075443.20447414,1079411.4041579534,24123744.105526806 
 09/26  19:15:00,19.125,67.5,79310187.38058219,3642522.328347557,20243986.048275107,2338536.306454708,14474246.463316074 
 09/26  19:30:00,18.65,70.0,79046903.52086781,3642522.328347557,19353694.427762055,2965544.067253385,14474246.463316074 
 09/26  19:45:00,18.174999999999998,72.5,78919815.85076338,3642522.328347557,18400908.7723943,3791242.0525167218,14474246.463316074 
 09/26  20:00:00,17.7,75.0,78692218.00287082,3642522.328347557,17382296.83992726,4582256.137091182,14474246.463316074 
 09/26  20:15:00,17.474999999999999,76.5,77731668.09799886,3642522.328347557,16945897.5205814,5214061.595521124,14474246.463316074 
 09/26  20:30:00,17.25,78.0,77839762.26570097,3642522.328347557,16490375.11666907,5777678.167135556,14474246.463316074 
 09/26  20:45:00,17.025000000000003,79.5,77882322.95644969,3642522.328347557,16015004.292655664,6295609.681897686,14474246.463316074 
 09/26  21:00:00,16.8,81.0,77868100.3268298,3642522.328347557,15519039.011188809,6777352.333744666,14474246.463316074 
 09/26  21:15:00,16.700000000000004,81.5,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/26  21:30:00,16.6,82.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/26  21:45:00,16.5,82.5,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/26  22:00:00,16.4,83.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/26  22:15:00,16.4,83.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  22:30:00,16.4,83.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  22:45:00,16.4,83.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  23:00:00,16.4,83.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  23:15:00,16.424999999999998,83.25,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  23:30:00,16.45,83.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  23:45:00,16.475,83.75,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/26  24:00:00,16.5,84.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  00:15:00,16.525,84.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  00:30:00,16.55,84.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  00:45:00,16.575000000000004,84.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  01:00:00,16.6,84.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  01:15:00,16.525000000000003,83.75,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  01:30:00,16.450000000000004,83.5,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  01:45:00,16.375,83.25,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  02:00:00,16.3,83.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  02:15:00,16.175,84.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  02:30:00,16.05,85.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  02:45:00,15.925,86.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  03:00:00,15.8,87.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  03:15:00,15.8,86.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  03:30:00,15.8,85.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  03:45:00,15.8,84.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  04:00:00,15.8,83.0,35042565.779680009,0.0,0.0,0.0,2412374.4105526807 
 09/27  04:15:00,15.8,83.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/27  04:30:00,15.8,83.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/27  04:45:00,15.8,83.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/27  05:00:00,15.8,83.0,37454940.19023269,0.0,0.0,0.0,4824748.821105361 
 09/27  05:15:00,15.700000000000001,83.0,63483196.45113366,4254170.029142458,12815693.483783143,8958392.747975372,4824748.821105361 
 09/27  05:30:00,15.600000000000002,83.0,61509120.122093919,3642522.328347557,11504568.75680453,8907088.846709142,4824748.821105361 
 09/27  05:45:00,15.5,83.0,50096565.353105667,3642522.328347557,11140880.370067636,11181822.464457788,4824748.821105361 
 09/27  06:00:00,15.4,83.0,50935236.259482558,3642522.328347557,10778187.571745052,12383186.16915727,4824748.821105361 
 09/27  06:15:00,15.5,82.5,70926119.74460429,3642522.328347557,11067554.474058705,12320589.72513924,14474246.463316074 
 09/27  06:30:00,15.600000000000002,82.0,71456318.40728447,3642522.328347557,11353303.511443027,12565039.350435108,14474246.463316074 
 09/27  06:45:00,15.700000000000001,81.5,71851585.50646653,3642522.328347557,11635640.262687669,12677969.698372517,14474246.463316074 
 09/27  07:00:00,15.8,81.0,72147892.07431294,3642522.328347557,11914549.598234216,12695366.93067239,14474246.463316074 
 09/27  07:15:00,15.925,80.25,128947018.1798607,3814760.9588102598,12656642.913499719,5682297.684706551,43422739.389948237 
 09/27  07:30:00,16.05,79.5,129011933.12418664,3963445.7394440409,13319696.797136739,4935473.964761708,43422739.389948237 
 09/27  07:45:00,16.175,78.75,129007917.68772128,4027345.7443405839,13767050.154272646,4420205.166263883,43422739.389948237 
 09/27  08:00:00,16.3,78.0,128959036.32656695,4060520.558081502,14152733.775726848,3952465.369914469,43422739.389948237 
 09/27  08:15:00,16.625,76.5,121128567.24048598,3808925.5415853068,14508269.220215004,3531770.1415557845,43422739.389948237 
 09/27  08:30:00,16.950000000000004,75.0,121552048.23505995,3815559.9255380437,15338892.20880165,3117993.7635903407,43422739.389948237 
 09/27  08:45:00,17.275000000000003,73.5,121889542.05558054,3829461.019144154,16184764.918643557,2595713.780662929,43422739.389948237 
 09/27  09:00:00,17.6,72.0,122157162.34180036,3842680.2368789894,17000554.791593464,2034324.9761980219,43422739.389948237 
 09/27  09:15:00,17.825000000000004,70.25,120127764.92271936,3799270.5762042526,17247211.987967735,1535614.0873515462,43422739.389948237 
 09/27  09:30:00,18.05,68.5,120001929.71498516,3807799.7059203844,17612156.694401087,1036305.0434678821,43422739.389948237 
 09/27  09:45:00,18.275,66.75,120069066.23511884,3818358.248535296,17968044.759945405,736994.9554423367,43422739.389948237 
 09/27  10:00:00,18.5,65.0,120204667.47852992,3829516.010550325,18308213.077829489,521270.1189542799,43422739.389948237 
 09/27  10:15:00,18.75,64.5,122650860.7581608,3899066.7220691174,19156112.083200676,316079.61576111,43422739.389948237 
 09/27  10:30:00,19.0,64.0,123213788.94304411,3917539.157394061,19870640.161205826,146007.28731433548,43422739.389948237 
 09/27  10:45:00,19.25,63.5,123826191.41803964,3932503.702238473,20568129.512662289,45955.86600899474,43422739.389948237 
 09/27  11:00:00,19.5,63.0,124489190.55278433,3947564.33304355,21262023.88261089,0.0,43422739.389948237 
 09/27  11:15:00,20.05,61.0,125201661.13424184,3951179.190010541,22350547.55233067,110245.71104101456,43422739.389948237 
 09/27  11:30:00,20.6,59.0,126351375.02140752,3986089.2616951589,23559908.738037405,15688.340815351694,43422739.389948237 
 09/27  11:45:00,21.15,57.0,127551474.98041582,4029114.347808893,24732671.951747303,0.0,43422739.389948237 
 09/27  12:00:00,21.7,55.0,128777751.2150431,4084478.7954979257,25903583.738685568,0.0,43422739.389948237 
 09/27  12:15:00,21.924999999999998,53.5,131838148.87833408,4301589.330476981,26812012.15578215,0.0,43422739.389948237 
 09/27  12:30:00,22.15,52.0,132265058.8479301,4367630.265731152,27172881.190124006,0.0,43422739.389948237 
 09/27  12:45:00,22.375000000000005,50.5,132782185.2334916,4461495.431462584,27596142.40995407,0.0,43422739.389948237 
 09/27  13:00:00,22.6,49.0,133224874.18121197,4540598.141349536,27959728.647787487,0.0,43422739.389948237 
 09/27  13:15:00,22.6,48.75,129768963.27114399,4465153.444750341,27758141.55519784,0.0,43422739.389948237 
 09/27  13:30:00,22.6,48.5,129820355.93348205,4500716.252722067,27773971.40956418,0.0,43422739.389948237 
 09/27  13:45:00,22.6,48.25,129916193.88687703,4545056.148504777,27825469.46717642,0.0,43422739.389948237 
 09/27  14:00:00,22.6,48.0,129928468.80185397,4568844.843840612,27813955.686817554,0.0,43422739.389948237 
 09/27  14:15:00,22.925000000000006,46.75,130489801.47963062,4588157.203632463,28355976.004802348,0.0,43422739.389948237 
 09/27  14:30:00,23.25,45.5,131278928.99622183,4675351.776945983,29057908.94808002,0.0,43422739.389948237 
 09/27  14:45:00,23.574999999999997,44.25,131974090.73342932,4740074.534304108,29688347.927929399,0.0,43422739.389948237 
 09/27  15:00:00,23.9,43.0,132573748.60409405,4783742.235673397,30244338.09722483,0.0,43422739.389948237 
 09/27  15:15:00,23.574999999999997,45.0,135441958.26150734,4914598.553013241,30380790.338397169,0.0,43422739.389948237 
 09/27  15:30:00,23.25,47.0,135349944.1386472,4930644.101142262,30272730.66740801,0.0,43422739.389948237 
 09/27  15:45:00,22.925000000000006,49.0,135024806.78356595,4889440.648789763,29988796.764679254,0.0,43422739.389948237 
 09/27  16:00:00,22.6,51.0,134648511.32429228,4842290.622271548,29659651.331923784,0.0,43422739.389948237 
 09/27  16:15:00,22.275000000000003,52.0,123079952.48716052,4587940.126003083,28195865.278552478,0.0,33773241.74773752 
 09/27  16:30:00,21.950000000000004,53.0,122113621.95409777,4505643.324027892,27311831.547464897,0.0,33773241.74773752 
 09/27  16:45:00,21.625,54.0,121185469.8435202,4434236.509954332,26455086.25096088,0.0,33773241.74773752 
 09/27  17:00:00,21.3,55.0,120196315.14014384,4350572.354634048,25549595.70290482,0.0,33773241.74773752 
