Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Electricity:Facility [J](TimeStep),Fans:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep) 
 04/10  10:15:00,14.899999999999999,70.25,78500304.36938127,4886425.208684036,0.0,0.0,29814897.519520128 
 04/10  10:30:00,15.7,68.5,81858949.72946027,4923413.159988595,3321657.408774444,0.0,29814897.519520128 
 04/10  10:45:00,16.5,66.75,85279350.14094006,4963834.749907324,6701636.230335515,0.0,29814897.519520128 
 04/10  11:00:00,17.3,65.0,88499149.93109708,5003863.363331727,9881407.407068124,0.0,29814897.519520128 
 04/10  11:15:00,17.475,63.75,90534424.35469866,4994203.410027936,10397767.25082739,641189.4280088425,29814897.519520128 
 04/10  11:30:00,17.65,62.5,91191114.69422055,5025749.617436307,10957073.21670469,707027.5942450495,29814897.519520128 
 04/10  11:45:00,17.825,61.25,91034731.28659074,5044075.81290062,11489391.20785563,0.0,29814897.519520128 
 04/10  12:00:00,18.0,60.0,91566052.35088662,5061911.601740077,12002876.483312048,0.0,29814897.519520128 
 04/10  12:15:00,18.325,58.5,93928120.88006501,5383271.941997318,13476383.137941879,0.0,29814897.519520128 
 04/10  12:30:00,18.65,57.0,95665728.41356775,5688178.832730319,14909083.780711614,0.0,29814897.519520128 
 04/10  12:45:00,18.975,55.5,97299493.21254304,5981391.018398886,16249636.39401834,0.0,29814897.519520128 
 04/10  13:00:00,19.3,54.0,99078347.41258782,6349380.993048172,17660500.619413828,0.0,29814897.519520128 
 04/10  13:15:00,19.625,54.0,97337154.16007878,6474157.475671073,18994621.49102477,0.0,29814897.519520128 
 04/10  13:30:00,19.950000000000004,54.0,99837530.0064615,7075636.617850106,20893518.195228448,0.0,29814897.519520128 
 04/10  13:45:00,20.275000000000003,54.0,101909757.86992568,7446030.738823622,22595351.93771913,0.0,29814897.519520128 
 04/10  14:00:00,20.6,54.0,103843322.36006041,7773483.812654199,24201463.354023268,0.0,29814897.519520128 
 04/10  14:15:00,20.725,53.25,104662429.9047123,8021793.679734512,24772261.03159483,0.0,29814897.519520128 
 04/10  14:30:00,20.85,52.5,105352606.19086585,8221465.467629298,25262765.529853617,0.0,29814897.519520128 
 04/10  14:45:00,20.975,51.75,105960358.92756474,8390943.588106489,25701040.146075295,0.0,29814897.519520128 
 04/10  15:00:00,21.1,51.0,106474104.92041838,8522201.130773962,26083528.59626147,0.0,29814897.519520128 
 04/10  15:15:00,21.1,50.0,109578652.7101217,8886002.728781391,26206018.836985925,0.0,29814897.519520128 
 04/10  15:30:00,21.1,49.0,109361010.47742443,8893913.12247147,25980466.21059857,0.0,29814897.519520128 
 04/10  15:45:00,21.1,48.0,108779471.07171326,8743165.266787839,25549674.660571029,0.0,29814897.519520128 
 04/10  16:00:00,21.1,47.0,108247405.9753137,8567090.056328996,25074656.59097407,0.0,29933925.703176395 
 04/10  16:15:00,20.650000000000003,49.25,79946906.4776807,6447346.015914407,21316436.58197158,0.0,16762212.261382748 
 04/10  16:30:00,20.200000000000004,51.5,78561268.32005117,6273072.44214136,20105071.998115086,0.0,16762212.261382748 
 04/10  16:45:00,19.75,53.75,77038683.09222439,6080521.62129087,18775037.5911388,0.0,16762212.261382748 
 04/10  17:00:00,19.3,56.0,76251831.19411817,5874348.355981672,17369266.533735165,0.0,17587304.685989366 
 04/10  17:15:00,18.650000000000003,58.25,47282353.06652611,5072638.081974005,14195990.550129405,0.0,10615054.023444904 
 04/10  17:30:00,18.0,60.5,45164801.51631135,4909041.12329464,11909635.897373736,19044.001963855226,10928410.082701324 
 04/10  17:45:00,17.349999999999999,62.75,42944428.49298191,4743860.876140008,9526192.73333034,228266.20617618162,11047438.266357592 
 04/10  18:00:00,16.7,65.0,40968937.71028042,4573212.740401933,7010935.780999439,324612.48849681476,11661506.28940444 
 04/10  18:15:00,16.349999999999999,65.5,44662916.891618277,4555841.164856939,5622053.278107843,503813.9953873944,11780526.665374013 
 04/10  18:30:00,16.0,66.0,43388867.605656448,4555841.164856939,4244588.048712629,607229.9388207876,11780526.665374013 
 04/10  18:45:00,15.650000000000003,66.5,42274140.15575526,4555841.164856939,2836226.8666017849,900863.6710304399,11780526.665374013 
 04/10  19:00:00,15.3,67.0,41115683.31245259,4555841.164856939,1396569.538811748,1182064.1555178134,11780526.665374013 
 04/10  19:15:00,14.850000000000002,69.5,36325080.15454911,4555841.164856939,0.0,1714872.7582174105,7853684.443582677 
 04/10  19:30:00,14.4,72.0,36684713.24023955,4555841.164856939,0.0,2074505.8439078555,7853684.443582677 
 04/10  19:45:00,13.95,74.5,37111617.5958879,4555841.164856939,0.0,2501410.199556197,7853684.443582677 
 04/10  20:00:00,13.5,77.0,37613753.22498454,4555841.164856939,0.0,3003545.8286528449,7853684.443582677 
 04/10  20:15:00,13.175,78.5,36880300.9941754,4555841.164856939,0.0,3433762.9093865479,7853684.443582677 
 04/10  20:30:00,12.85,80.0,37426926.101150628,4555841.164856939,0.0,3980388.0163617788,7853684.443582677 
 04/10  20:45:00,12.524999999999999,81.5,37957472.64399042,4555841.164856939,0.0,4510934.559201569,7853684.443582677 
 04/10  21:00:00,12.2,83.0,38792434.13034182,4555841.164856939,0.0,5345896.0455529759,7853684.443582677 
 04/10  21:15:00,12.024999999999999,83.75,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 04/10  21:30:00,11.85,84.5,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 04/10  21:45:00,11.675,85.25,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 04/10  22:00:00,11.5,86.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 04/10  22:15:00,11.45,86.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 04/10  22:30:00,11.4,86.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 04/10  22:45:00,11.350000000000002,86.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 04/10  23:00:00,11.3,86.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 04/10  23:15:00,11.3,85.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/10  23:30:00,11.3,84.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/10  23:45:00,11.3,83.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/10  24:00:00,11.3,83.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  00:15:00,11.325000000000001,84.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  00:30:00,11.350000000000002,86.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  00:45:00,11.375,87.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  01:00:00,11.4,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  01:15:00,11.450000000000001,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  01:30:00,11.5,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  01:45:00,11.549999999999999,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  02:00:00,11.6,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  02:15:00,11.6,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  02:30:00,11.6,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  02:45:00,11.6,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  03:00:00,11.6,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  03:15:00,11.6,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  03:30:00,11.6,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  03:45:00,11.6,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  04:00:00,11.6,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  04:15:00,11.6,89.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 04/11  04:30:00,11.6,89.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 04/11  04:45:00,11.6,89.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 04/11  05:00:00,11.6,89.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 04/11  05:15:00,11.6,89.0,40766351.35318836,5284587.305220408,0.0,10517909.349827368,3926842.2217913388 
 04/11  05:30:00,11.6,89.0,32135132.873583605,4555841.164856939,0.0,9744787.010586106,3926842.2217913388 
 04/11  05:45:00,11.6,89.0,33132546.166623914,4555841.164856939,0.0,10742200.303626413,3926842.2217913388 
 04/11  06:00:00,11.6,89.0,33986550.36880503,4555841.164856939,0.0,11596204.505807523,3926842.2217913388 
 04/11  06:15:00,11.774999999999999,89.0,56431114.901570018,4555841.164856939,0.0,16124006.302646108,11661498.481717745 
 04/11  06:30:00,11.95,89.0,55543486.50303954,4555841.164856939,0.0,15612405.175223325,11285471.21061004 
 04/11  06:45:00,12.125000000000002,89.0,54666938.0237944,4555841.164856939,0.0,14973905.25560404,11047422.650984204 
 04/11  07:00:00,12.3,89.0,53666308.770847897,4555841.164856939,0.0,14286632.061913945,10734066.591727784 
 04/11  07:15:00,12.425,87.5,89986831.46929929,4866174.464407571,0.0,2100723.250025385,31657101.58866068 
 04/11  07:30:00,12.55,86.0,89311713.55304443,5261994.803073527,0.0,1386846.1230132948,31300040.46075196 
 04/11  07:45:00,12.675,84.5,88133557.09247732,5228165.529660077,0.0,1182587.1136288869,30359972.2829827 
 04/11  08:00:00,12.8,83.0,87533555.71592862,5283167.152446481,0.0,715597.7498476313,30171958.647428849 
 04/11  08:15:00,12.975000000000002,83.0,79149164.06316374,4764571.323144458,0.0,413652.451413335,30171958.647428849 
 04/11  08:30:00,13.15,83.0,78504018.56048382,4779899.479155513,0.0,110239.92063107758,29814897.519520128 
 04/11  08:45:00,13.325,83.0,78407980.0047527,4794100.844055463,0.0,0.0,29814897.519520128 
 04/11  09:00:00,13.5,83.0,78431103.0102413,4817223.849544059,0.0,0.0,29814897.519520128 
 04/11  09:15:00,13.825,80.25,76605651.00709795,4737275.813715005,0.0,0.0,29814897.519520128 
 04/11  09:30:00,14.15,77.5,76623157.65121757,4754782.457834611,0.0,0.0,29814897.519520128 
 04/11  09:45:00,14.475000000000002,74.75,76648382.03471771,4780006.841334766,0.0,0.0,29814897.519520128 
 04/11  10:00:00,14.8,72.0,76672256.56353675,4803881.370153795,0.0,0.0,29814897.519520128 
 04/11  10:15:00,15.125000000000002,69.5,79320341.03594491,4948653.484571526,757808.3906761665,0.0,29814897.519520128 
 04/11  10:30:00,15.450000000000001,67.0,80804287.49990767,4983703.796243701,2206704.5429667385,0.0,29814897.519520128 
 04/11  10:45:00,15.775000000000003,64.5,82195022.26831083,5030084.890888006,3551058.2167255848,0.0,29814897.519520128 
 04/11  11:00:00,16.1,62.0,83491026.45877958,5065753.845227766,4811393.452854566,0.0,29814897.519520128 
 04/11  11:15:00,16.275000000000003,64.0,86593198.94556107,5061029.295953355,5645322.216195794,1385583.1675774132,29814897.519520128 
 04/11  11:30:00,16.450000000000004,66.0,87891794.57603139,5090250.7507152999,6539004.995410828,1761274.5640707627,29814897.519520128 
 04/11  11:45:00,16.625,68.0,88152480.84933947,5104582.774117302,7468674.056537129,1077959.7528505375,29814897.519520128 
 04/11  12:00:00,16.8,70.0,89063542.38505876,5118344.940996529,8436611.374484314,1007321.803743428,29814897.519520128 
 04/11  12:15:00,17.425,67.0,91391067.65720025,5306437.015877502,11016164.841196949,0.0,29814897.519520128 
 04/11  12:30:00,18.05,64.0,93764928.84502651,5396854.096375599,13299608.948525113,0.0,29814897.519520128 
 04/11  12:45:00,18.675,61.0,95911741.57761169,5474958.6037394269,15368317.173746458,0.0,29814897.519520128 
 04/11  13:00:00,19.3,58.0,97874300.10638523,5562469.098880727,17243365.207378694,0.0,29814897.519520128 
 04/11  13:15:00,19.450000000000004,57.25,94605189.60548449,5366295.307990968,17370519.104110578,0.0,29814897.519520128 
 04/11  13:30:00,19.6,56.5,95134985.91155373,5438167.856824911,17828442.861345855,0.0,29814897.519520128 
 04/11  13:45:00,19.75,55.75,95763667.38183774,5537512.892660207,18357779.295794578,0.0,29814897.519520128 
 04/11  14:00:00,19.9,55.0,96417170.43801645,5647485.049099002,18901310.19553451,0.0,29814897.519520128 
 04/11  14:15:00,19.9,55.25,96868388.37295434,5792410.3104037069,19207602.869167679,0.0,29814897.519520128 
 04/11  14:30:00,19.9,55.5,97595428.51517499,6059968.666445881,19667084.65534615,0.0,29814897.519520128 
 04/11  14:45:00,19.9,55.75,98271946.12659903,6303893.055737869,20099677.87747821,0.0,29814897.519520128 
 04/11  15:00:00,19.9,56.0,99027836.40864089,6587079.109493262,20572382.105764674,0.0,29814897.519520128 
 04/11  15:15:00,19.575,57.0,101532787.44296098,6950981.233391173,20095175.06521542,0.0,29814897.519520128 
 04/11  15:30:00,19.25,58.0,101039506.45985019,7173735.594429551,19379139.72106627,0.0,29814897.519520128 
 04/11  15:45:00,18.925,59.0,100152905.49410059,7192813.252398239,18354432.913691705,0.0,29933925.703176395 
 04/11  16:00:00,18.6,60.0,99251989.44726484,7187310.994664092,17220962.757277576,0.0,30171982.07048893 
 04/11  16:15:00,18.3,62.5,72883230.98838996,5911543.686267999,14788563.42232725,0.0,16762212.261382748 
 04/11  16:30:00,18.0,65.0,71883175.4531732,5830588.134537764,13869463.438840729,0.0,16762212.261382748 
 04/11  16:45:00,17.7,67.5,71049487.5136079,5701405.470105158,12838145.869341944,222360.27461394965,16866664.28113489 
 04/11  17:00:00,17.4,70.0,71458294.43113686,5561957.40231175,11703427.669072602,1184693.0553511612,17587304.685989366 
 04/11  17:15:00,16.9,70.5,41486308.98329781,4836959.826987201,8635624.721887917,0.0,10615054.023444904 
 04/11  17:30:00,16.4,71.0,39603692.5330325,4714073.400448568,6376281.72052589,186256.9183789168,10928410.082701324 
 04/11  17:45:00,15.9,71.5,37536639.53139874,4584671.261591621,4135712.3998256458,370147.192646093,11047438.266357592 
 04/11  18:00:00,15.4,72.0,36389795.89685133,4555841.164856939,1922284.4368886166,851493.5947235487,11661506.28940444 
 04/11  18:15:00,15.075000000000001,75.0,39946190.687975708,4555841.164856939,491995.350762118,917145.7190905666,11780526.665374013 
 04/11  18:30:00,14.75,78.0,39956369.81400377,4555841.164856939,0.0,1419320.1958807358,11780526.665374013 
 04/11  18:45:00,14.424999999999999,81.0,40326013.467966359,4555841.164856939,0.0,1788963.8498433228,11780526.665374013 
 04/11  19:00:00,14.1,84.0,40639479.57745026,4555841.164856939,0.0,2102429.9593272267,11780526.665374013 
 04/11  19:15:00,14.1,83.25,37064993.69162284,4555841.164856939,0.0,2454786.2952911395,7853684.443582677 
 04/11  19:30:00,14.1,82.5,37454780.99403877,4555841.164856939,0.0,2844573.597707074,7853684.443582677 
 04/11  19:45:00,14.1,81.75,37782302.71578392,4555841.164856939,0.0,3172095.3194522217,7853684.443582677 
 04/11  20:00:00,14.1,81.0,38051190.11976733,4555841.164856939,0.0,3440982.7234356368,7853684.443582677 
 04/11  20:15:00,14.1,81.0,37312404.14436876,4555841.164856939,0.0,3865866.0595799155,7853684.443582677 
 04/11  20:30:00,14.1,81.0,37804641.61082553,4555841.164856939,0.0,4358103.5260366839,7853684.443582677 
 04/11  20:45:00,14.1,81.0,38333747.16253632,4555841.164856939,0.0,4887209.077747481,7853684.443582677 
 04/11  21:00:00,14.1,81.0,38889707.34384362,4555841.164856939,0.0,5443169.25905477,7853684.443582677 
 04/11  21:15:00,14.1,81.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 04/11  21:30:00,14.1,81.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 04/11  21:45:00,14.1,81.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 04/11  22:00:00,14.1,81.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 04/11  22:15:00,14.125,81.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 04/11  22:30:00,14.149999999999999,81.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 04/11  22:45:00,14.174999999999999,81.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 04/11  23:00:00,14.2,81.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 04/11  23:15:00,14.2,80.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  23:30:00,14.2,80.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  23:45:00,14.2,80.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/11  24:00:00,14.2,80.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  00:15:00,14.149999999999999,80.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  00:30:00,14.1,81.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  00:45:00,14.05,82.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  01:00:00,14.0,83.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  01:15:00,13.875,83.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  01:30:00,13.75,83.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  01:45:00,13.625,83.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  02:00:00,13.5,83.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  02:15:00,13.325,84.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  02:30:00,13.15,86.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  02:45:00,12.975000000000002,88.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  03:00:00,12.8,90.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  03:15:00,12.8,89.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  03:30:00,12.8,88.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  03:45:00,12.8,87.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  04:00:00,12.8,86.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 04/12  04:15:00,12.650000000000003,87.75,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 04/12  04:30:00,12.5,89.5,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 04/12  04:45:00,12.349999999999998,91.25,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 04/12  05:00:00,12.2,93.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 04/12  05:15:00,12.349999999999998,92.25,39828720.61753079,5225850.624687963,0.0,9639015.294702264,3926842.2217913388 
 04/12  05:30:00,12.5,91.5,30993180.36568121,4555841.164856939,0.0,8602834.502683707,3926842.2217913388 
 04/12  05:45:00,12.650000000000003,90.75,31934570.882768796,4555841.164856939,0.0,9544225.019771282,3926842.2217913388 
 04/12  06:00:00,12.8,90.0,32655464.597553947,4555841.164856939,0.0,10265118.734556437,3926842.2217913388 
 04/12  06:15:00,12.8,90.0,54681061.99764746,4555841.164856939,0.0,14373953.398723547,11661498.481717745 
 04/12  06:30:00,12.8,90.0,53943799.73717001,4555841.164856939,0.0,14131738.785323367,11166450.83464047 
 04/12  06:45:00,12.8,90.0,53424366.20846861,4555841.164856939,0.0,13731333.440278229,11047422.650984204 
 04/12  07:00:00,12.8,90.0,52661445.17046767,4555841.164856939,0.0,13281768.46153371,10734066.591727784 
 04/12  07:15:00,13.125000000000002,87.75,89604285.77167736,4872322.96538096,0.0,1712029.0514300809,31657101.58866068 
 04/12  07:30:00,13.45,85.5,88965562.60367745,5271107.848236689,0.0,1031582.1284831464,31300040.46075196 
 04/12  07:45:00,13.774999999999999,83.25,87517448.66754768,5240392.790429738,0.0,742265.0634834378,30171958.647428849 
 04/12  08:00:00,14.1,81.0,87025952.88376528,5290548.264995038,0.0,200613.80513574245,30171958.647428849 
 04/12  08:15:00,14.899999999999999,76.5,78508934.51583232,4776034.979165502,0.0,0.0,29933917.8954897 
 04/12  08:30:00,15.7,72.0,81785797.2721927,4789060.233309305,3382857.878186142,0.0,29814897.519520128 
 04/12  08:45:00,16.5,67.5,85025218.52127162,4805066.157831925,6606273.202742461,0.0,29814897.519520128 
 04/12  09:00:00,17.3,63.0,87887520.48647787,4836284.1914863479,9437357.134294283,0.0,29814897.519520128 
 04/12  09:15:00,17.475,61.25,86457038.38977294,4758849.206827559,9829813.989562432,0.0,29814897.519520128 
 04/12  09:30:00,17.65,59.5,86948403.56143184,4784758.1118876659,10295270.256161239,0.0,29814897.519520128 
 04/12  09:45:00,17.825,57.75,87449143.10882636,4818098.385640645,10762669.52980277,0.0,29814897.519520128 
 04/12  10:00:00,18.0,56.0,87961770.97157693,4865685.034388044,11227710.743805945,0.0,29814897.519520128 
 04/12  10:15:00,18.475,56.0,91759156.86961034,5036671.893705176,13108605.815207918,0.0,29814897.519520128 
 04/12  10:30:00,18.95,56.0,93662138.51040663,5128846.9272198709,14919412.422489528,0.0,29814897.519520128 
 04/12  10:45:00,19.424999999999998,56.0,95665107.97078505,5268520.464654898,16782708.34543292,0.0,29814897.519520128 
 04/12  11:00:00,19.9,56.0,97794270.25511317,5449975.808477861,18730415.28593807,0.0,29814897.519520128 
 04/12  11:15:00,20.2,53.5,98638791.43038245,5282601.630384333,18854925.534163618,0.0,29814897.519520128 
 04/12  11:30:00,20.5,51.0,99395179.48750165,5405375.870365266,19488539.35130187,0.0,29814897.519520128 
 04/12  11:45:00,20.8,48.5,100116152.98093279,5528436.1636675079,20086452.551430786,0.0,29814897.519520128 
 04/12  12:00:00,21.1,46.0,100692632.86287554,5614274.253759928,20577094.343281118,0.0,29814897.519520128 
 04/12  12:15:00,21.450000000000004,45.5,104543088.48569675,6507465.890867623,22967156.794703336,0.0,29814897.519520128 
 04/12  12:30:00,21.8,45.0,106439007.03935556,6896760.558357529,24473780.68087223,0.0,29814897.519520128 
 04/12  12:45:00,22.15,44.5,107680666.70410005,7040123.733959563,25572077.170014688,0.0,29814897.519520128 
 04/12  13:00:00,22.5,44.0,109195122.59496157,7310286.935632448,26816369.859203314,0.0,29814897.519520128 
 04/12  13:15:00,22.5,45.0,106103251.52321702,7211726.615574475,27023149.714259618,0.0,29814897.519520128 
 04/12  13:30:00,22.5,46.0,106976763.29078099,7462447.778766885,27645940.318631174,0.0,29814897.519520128 
